Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate MOLMLP 10%,DTLZ7,4,EP,0.3810845963883608
NSGAII surrogate MOLMLP 10%,DTLZ7,4,HV,0.5612648426264047
NSGAII surrogate MOLMLP 10%,DTLZ7,5,EP,0.32634044655662103
NSGAII surrogate MOLMLP 10%,DTLZ7,5,HV,1.2079692253472936
NSGAII surrogate MOLMLP 10%,DTLZ7,6,EP,0.11769856093889247
NSGAII surrogate MOLMLP 10%,DTLZ7,6,HV,1.6763207353430931
NSGAII surrogate MOLMLP 10%,DTLZ7,7,EP,0.4522348342675713
NSGAII surrogate MOLMLP 10%,DTLZ7,7,HV,0.620845279764766
NSGAII surrogate MOLMLP 10%,DTLZ7,8,EP,0.1981041683729003
NSGAII surrogate MOLMLP 10%,DTLZ7,8,HV,1.3744612519917745
NSGAII surrogate MOLMLP 10%,DTLZ7,9,EP,0.5164909598670424
NSGAII surrogate MOLMLP 10%,DTLZ7,9,HV,0.6252545029652128
NSGAII surrogate MOLMLP 10%,DTLZ7,0,Time,13.041048765182495
NSGAII surrogate MOLMLP 10%,DTLZ7,1,Time,13.223785161972046
NSGAII surrogate MOLMLP 10%,DTLZ7,2,Time,13.098075151443481
NSGAII surrogate MOLMLP 10%,DTLZ7,3,Time,13.127989530563354
NSGAII surrogate MOLMLP 10%,DTLZ7,4,Time,13.19921088218689
NSGAII surrogate MOLMLP 10%,DTLZ7,5,Time,13.14664340019226
NSGAII surrogate MOLMLP 10%,DTLZ7,6,Time,13.014820575714113
NSGAII surrogate MOLMLP 10%,DTLZ7,7,Time,13.09328842163086
NSGAII surrogate MOLMLP 10%,DTLZ7,8,Time,13.202856063842773
NSGAII surrogate MOLMLP 10%,DTLZ7,9,Time,13.16276788711548
NSGAII surrogate MOLMLP 20%,DTLZ7,0,EP,0.4481964282554252
NSGAII surrogate MOLMLP 20%,DTLZ7,0,HV,0.39037726719261534
NSGAII surrogate MOLMLP 20%,DTLZ7,1,EP,0.4229040117835069
NSGAII surrogate MOLMLP 20%,DTLZ7,1,HV,0.3768665411403437
NSGAII surrogate MOLMLP 20%,DTLZ7,2,EP,0.4066186925853481
NSGAII surrogate MOLMLP 20%,DTLZ7,2,HV,0.5591326093330208
NSGAII surrogate MOLMLP 20%,DTLZ7,3,EP,0.6166603906524304
NSGAII surrogate MOLMLP 20%,DTLZ7,3,HV,0.30499940928280994
NSGAII surrogate MOLMLP 20%,DTLZ7,4,EP,0.3216337291943193
NSGAII surrogate MOLMLP 20%,DTLZ7,4,HV,0.7010076201193696
NSGAII surrogate MOLMLP 20%,DTLZ7,5,EP,0.4512892106278459
NSGAII surrogate MOLMLP 20%,DTLZ7,5,HV,0.6485435125673654
NSGAII surrogate MOLMLP 20%,DTLZ7,6,EP,0.4607699040108433
NSGAII surrogate MOLMLP 20%,DTLZ7,6,HV,0.5552506914899644
NSGAII surrogate MOLMLP 20%,DTLZ7,7,EP,0.5160513070449285
NSGAII surrogate MOLMLP 20%,DTLZ7,7,HV,0.3147404011319747
NSGAII surrogate MOLMLP 20%,DTLZ7,8,EP,0.4115439159194301
NSGAII surrogate MOLMLP 20%,DTLZ7,8,HV,0.4990079516711435
NSGAII surrogate MOLMLP 20%,DTLZ7,9,EP,0.3970527243114397
NSGAII surrogate MOLMLP 20%,DTLZ7,9,HV,0.3738569340423285
NSGAII surrogate MOLMLP 20%,DTLZ7,0,Time,12.933739185333252
NSGAII surrogate MOLMLP 20%,DTLZ7,1,Time,12.838608026504517
NSGAII surrogate MOLMLP 20%,DTLZ7,2,Time,13.071796417236328
NSGAII surrogate MOLMLP 20%,DTLZ7,3,Time,13.085851430892944
NSGAII surrogate MOLMLP 20%,DTLZ7,4,Time,12.971062898635864
NSGAII surrogate MOLMLP 20%,DTLZ7,5,Time,12.93877100944519
NSGAII surrogate MOLMLP 20%,DTLZ7,6,Time,13.110728979110718
NSGAII surrogate MOLMLP 20%,DTLZ7,7,Time,12.9716215133667
NSGAII surrogate MOLMLP 20%,DTLZ7,8,Time,13.0632905960083
NSGAII surrogate MOLMLP 20%,DTLZ7,9,Time,13.212936401367188
NSGAII surrogate MOLMLP 30%,DTLZ7,0,EP,0.6227884006474422
NSGAII surrogate MOLMLP 30%,DTLZ7,0,HV,0.2578142637228852
NSGAII surrogate MOLMLP 30%,DTLZ7,1,EP,0.612583363295454
NSGAII surrogate MOLMLP 30%,DTLZ7,1,HV,0.2614049354005358
NSGAII surrogate MOLMLP 30%,DTLZ7,2,EP,0.4936577039261866
NSGAII surrogate MOLMLP 30%,DTLZ7,2,HV,0.2751647696576581
NSGAII surrogate MOLMLP 30%,DTLZ7,3,EP,0.6708698483255431
NSGAII surrogate MOLMLP 30%,DTLZ7,3,HV,0.23145350501508924
NSGAII surrogate MOLMLP 30%,DTLZ7,4,EP,0.4842280444659064
NSGAII surrogate MOLMLP 30%,DTLZ7,4,HV,0.3993891294357565
NSGAII surrogate MOLMLP 30%,DTLZ7,5,EP,0.5078520344210672
NSGAII surrogate MOLMLP 30%,DTLZ7,5,HV,0.3927467016681726
NSGAII surrogate MOLMLP 30%,DTLZ7,6,EP,0.5277235280415913
NSGAII surrogate MOLMLP 30%,DTLZ7,6,HV,0.3872264188654761
NSGAII surrogate MOLMLP 30%,DTLZ7,7,EP,0.6690006102081472
NSGAII surrogate MOLMLP 30%,DTLZ7,7,HV,0.25831968872531996
NSGAII surrogate MOLMLP 30%,DTLZ7,8,EP,0.566137112734522
NSGAII surrogate MOLMLP 30%,DTLZ7,8,HV,0.30958629999389564
NSGAII surrogate MOLMLP 30%,DTLZ7,9,EP,0.6049215216300445
NSGAII surrogate MOLMLP 30%,DTLZ7,9,HV,0.4090392289747276
NSGAII surrogate MOLMLP 30%,DTLZ7,0,Time,12.94215488433838
NSGAII surrogate MOLMLP 30%,DTLZ7,1,Time,13.152484893798828
NSGAII surrogate MOLMLP 30%,DTLZ7,2,Time,13.024511337280273
NSGAII surrogate MOLMLP 30%,DTLZ7,3,Time,13.47117018699646
NSGAII surrogate MOLMLP 30%,DTLZ7,4,Time,13.179041624069214
NSGAII surrogate MOLMLP 30%,DTLZ7,5,Time,13.27794337272644
NSGAII surrogate MOLMLP 30%,DTLZ7,6,Time,13.246087074279785
NSGAII surrogate MOLMLP 30%,DTLZ7,7,Time,13.151836633682251
NSGAII surrogate MOLMLP 30%,DTLZ7,8,Time,13.38646912574768
NSGAII surrogate MOLMLP 30%,DTLZ7,9,Time,14.967799186706545
NSGAII surrogate RC 10%,DTLZ7,0,EP,0.538159831038859
NSGAII surrogate RC 10%,DTLZ7,0,HV,0.3665301974483987
NSGAII surrogate RC 10%,DTLZ7,1,EP,0.5740896127300235
NSGAII surrogate RC 10%,DTLZ7,1,HV,0.400699781953632
NSGAII surrogate RC 10%,DTLZ7,2,EP,0.5112358055686452
NSGAII surrogate RC 10%,DTLZ7,2,HV,0.4054278229204901
NSGAII surrogate RC 10%,DTLZ7,3,EP,0.5994390419824946
NSGAII surrogate RC 10%,DTLZ7,3,HV,0.3733425304251735
NSGAII surrogate RC 10%,DTLZ7,4,EP,0.6363884405561664
NSGAII surrogate RC 10%,DTLZ7,4,HV,0.3003515855918722
NSGAII surrogate RC 10%,DTLZ7,5,EP,0.6097874202242783
NSGAII surrogate RC 10%,DTLZ7,5,HV,0.3391704130255437
NSGAII surrogate RC 10%,DTLZ7,6,EP,0.5274189315457471
NSGAII surrogate RC 10%,DTLZ7,6,HV,0.3924814199062592
NSGAII surrogate RC 10%,DTLZ7,7,EP,0.6297179307815561
NSGAII surrogate RC 10%,DTLZ7,7,HV,0.3464244698681298
NSGAII surrogate RC 10%,DTLZ7,8,EP,0.5703419006972092
NSGAII surrogate RC 10%,DTLZ7,8,HV,0.33815985282273353
NSGAII surrogate RC 10%,DTLZ7,9,EP,0.4999753339506805
NSGAII surrogate RC 10%,DTLZ7,9,HV,0.39873660214601697
NSGAII surrogate RC 10%,DTLZ7,0,Time,13.323104858398438
NSGAII surrogate RC 10%,DTLZ7,1,Time,12.40033197402954
NSGAII surrogate RC 10%,DTLZ7,2,Time,12.36128044128418
NSGAII surrogate RC 10%,DTLZ7,3,Time,12.47349762916565
NSGAII surrogate RC 10%,DTLZ7,4,Time,12.606584787368774
NSGAII surrogate RC 10%,DTLZ7,5,Time,12.53821349143982
NSGAII surrogate RC 10%,DTLZ7,6,Time,12.509389162063599
NSGAII surrogate RC 10%,DTLZ7,7,Time,12.450952529907227
NSGAII surrogate RC 10%,DTLZ7,8,Time,12.509085178375244
NSGAII surrogate RC 10%,DTLZ7,9,Time,12.614380598068236
NSGAII surrogate RC 20%,DTLZ7,0,EP,0.7084629994486957
NSGAII surrogate RC 20%,DTLZ7,0,HV,0.3072907380567744
NSGAII surrogate RC 20%,DTLZ7,1,EP,0.5589984558449437
NSGAII surrogate RC 20%,DTLZ7,1,HV,0.33642276350533423
