Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate iSOUPTR 30%,ZDT2,5,HV,0.6335374262520667
NSGAII surrogate iSOUPTR 30%,ZDT2,6,EP,0.16716889319577521
NSGAII surrogate iSOUPTR 30%,ZDT2,6,HV,0.5123758330212301
NSGAII surrogate iSOUPTR 30%,ZDT2,7,EP,0.1229403496164406
NSGAII surrogate iSOUPTR 30%,ZDT2,7,HV,0.4572738749619261
NSGAII surrogate iSOUPTR 30%,ZDT2,8,EP,0.03588694458754482
NSGAII surrogate iSOUPTR 30%,ZDT2,8,HV,0.7525381903091138
NSGAII surrogate iSOUPTR 30%,ZDT2,9,EP,0.038392916613639416
NSGAII surrogate iSOUPTR 30%,ZDT2,9,HV,0.7475121559535812
NSGAII surrogate iSOUPTR 30%,ZDT2,0,Time,22.559428691864014
NSGAII surrogate iSOUPTR 30%,ZDT2,1,Time,21.606077194213867
NSGAII surrogate iSOUPTR 30%,ZDT2,2,Time,22.967389345169067
NSGAII surrogate iSOUPTR 30%,ZDT2,3,Time,22.611483097076416
NSGAII surrogate iSOUPTR 30%,ZDT2,4,Time,21.548057317733765
NSGAII surrogate iSOUPTR 30%,ZDT2,5,Time,23.844433784484863
NSGAII surrogate iSOUPTR 30%,ZDT2,6,Time,22.512678146362305
NSGAII surrogate iSOUPTR 30%,ZDT2,7,Time,22.48809576034546
NSGAII surrogate iSOUPTR 30%,ZDT2,8,Time,22.614109754562378
NSGAII surrogate iSOUPTR 30%,ZDT2,9,Time,22.753851413726807
NSGAII surrogate LSTM 10%,ZDT1,0,EP,0.043074532084618755
NSGAII surrogate LSTM 10%,ZDT1,0,HV,0.9108842266425293
NSGAII surrogate LSTM 10%,ZDT1,1,EP,0.10973163738410152
NSGAII surrogate LSTM 10%,ZDT1,1,HV,0.7335412600426844
NSGAII surrogate LSTM 10%,ZDT1,2,EP,0.08966544697172318
NSGAII surrogate LSTM 10%,ZDT1,2,HV,0.8049250735079834
NSGAII surrogate LSTM 10%,ZDT1,3,EP,0.08615851664471286
NSGAII surrogate LSTM 10%,ZDT1,3,HV,0.8505560251377595
NSGAII surrogate LSTM 10%,ZDT1,4,EP,-0.07491960261739083
NSGAII surrogate LSTM 10%,ZDT1,4,HV,1.2731922411158794
NSGAII surrogate LSTM 10%,ZDT1,5,EP,-0.01710909584638487
NSGAII surrogate LSTM 10%,ZDT1,5,HV,1.0298431572688964
NSGAII surrogate LSTM 10%,ZDT1,6,EP,0.030143761141739778
NSGAII surrogate LSTM 10%,ZDT1,6,HV,0.9232556684351492
NSGAII surrogate LSTM 10%,ZDT1,7,EP,0.08042935076040536
NSGAII surrogate LSTM 10%,ZDT1,7,HV,0.8301959239559086
NSGAII surrogate LSTM 10%,ZDT1,8,EP,0.1042292038027941
NSGAII surrogate LSTM 10%,ZDT1,8,HV,0.8846943778175845
NSGAII surrogate LSTM 10%,ZDT1,9,EP,0.10801213914584257
NSGAII surrogate LSTM 10%,ZDT1,9,HV,0.767735095458753
NSGAII surrogate LSTM 10%,ZDT1,0,Time,25.489267587661743
NSGAII surrogate LSTM 10%,ZDT1,1,Time,23.302927255630493
NSGAII surrogate LSTM 10%,ZDT1,2,Time,22.93595290184021
NSGAII surrogate LSTM 10%,ZDT1,3,Time,23.25096583366394
NSGAII surrogate LSTM 10%,ZDT1,4,Time,23.21272563934326
NSGAII surrogate LSTM 10%,ZDT1,5,Time,23.507291793823242
NSGAII surrogate LSTM 10%,ZDT1,6,Time,23.163278102874756
NSGAII surrogate LSTM 10%,ZDT1,7,Time,23.25230646133423
NSGAII surrogate LSTM 10%,ZDT1,8,Time,23.442543268203735
NSGAII surrogate LSTM 10%,ZDT1,9,Time,23.61603832244873
NSGAII surrogate LSTM 10%,ZDT2,0,EP,0.33512130261493805
NSGAII surrogate LSTM 10%,ZDT2,0,HV,0.34071055704899234
NSGAII surrogate LSTM 10%,ZDT2,1,EP,0.4017483522855525
NSGAII surrogate LSTM 10%,ZDT2,1,HV,0.34905240485420996
NSGAII surrogate LSTM 10%,ZDT2,2,EP,0.8266309156255318
NSGAII surrogate LSTM 10%,ZDT2,2,HV,0.20325585993529138
NSGAII surrogate LSTM 10%,ZDT2,3,EP,1.1665137524666296
NSGAII surrogate LSTM 10%,ZDT2,3,HV,0.0
NSGAII surrogate LSTM 10%,ZDT2,4,EP,0.3151704174161317
NSGAII surrogate LSTM 10%,ZDT2,4,HV,0.3026403085002863
NSGAII surrogate LSTM 10%,ZDT2,5,EP,0.3402221626921462
NSGAII surrogate LSTM 10%,ZDT2,5,HV,0.3416275309538759
NSGAII surrogate LSTM 10%,ZDT2,6,EP,0.3092442505232999
NSGAII surrogate LSTM 10%,ZDT2,6,HV,0.3185047551048176
NSGAII surrogate LSTM 10%,ZDT2,7,EP,0.33730748579573505
NSGAII surrogate LSTM 10%,ZDT2,7,HV,0.3294628941596895
NSGAII surrogate LSTM 10%,ZDT2,8,EP,1.160450517722838
NSGAII surrogate LSTM 10%,ZDT2,8,HV,0.0
NSGAII surrogate LSTM 10%,ZDT2,9,EP,0.30052337847125205
NSGAII surrogate LSTM 10%,ZDT2,9,HV,0.3357784448956456
NSGAII surrogate LSTM 10%,ZDT2,0,Time,23.254817008972168
NSGAII surrogate LSTM 10%,ZDT2,1,Time,22.91489267349243
NSGAII surrogate LSTM 10%,ZDT2,2,Time,23.250547409057617
NSGAII surrogate LSTM 10%,ZDT2,3,Time,23.84943151473999
NSGAII surrogate LSTM 10%,ZDT2,4,Time,23.937276363372803
NSGAII surrogate LSTM 10%,ZDT2,5,Time,23.640891790390015
NSGAII surrogate LSTM 10%,ZDT2,6,Time,23.402897834777832
NSGAII surrogate LSTM 10%,ZDT2,7,Time,23.255383729934692
NSGAII surrogate LSTM 10%,ZDT2,8,Time,24.321075439453125
NSGAII surrogate LSTM 10%,ZDT2,9,Time,24.209412097930908
NSGAII surrogate LSTM 20%,ZDT1,0,EP,0.0787047456551383
NSGAII surrogate LSTM 20%,ZDT1,0,HV,0.7688160245475812
NSGAII surrogate LSTM 20%,ZDT1,1,EP,0.0629244911161021
NSGAII surrogate LSTM 20%,ZDT1,1,HV,0.87045498596585
NSGAII surrogate LSTM 20%,ZDT1,2,EP,0.059329707801180256
NSGAII surrogate LSTM 20%,ZDT1,2,HV,0.7937871943935128
NSGAII surrogate LSTM 20%,ZDT1,3,EP,0.09252919072034504
NSGAII surrogate LSTM 20%,ZDT1,3,HV,0.7802995355492737
NSGAII surrogate LSTM 20%,ZDT1,4,EP,0.08583180170501747
NSGAII surrogate LSTM 20%,ZDT1,4,HV,0.767691895768403
NSGAII surrogate LSTM 20%,ZDT1,5,EP,0.07836077877154679
NSGAII surrogate LSTM 20%,ZDT1,5,HV,0.7887290037727458
NSGAII surrogate LSTM 20%,ZDT1,6,EP,0.06707988076020066
NSGAII surrogate LSTM 20%,ZDT1,6,HV,0.8100598049414302
NSGAII surrogate LSTM 20%,ZDT1,7,EP,0.07069321302086073
NSGAII surrogate LSTM 20%,ZDT1,7,HV,0.8165112956833646
